#WAVENUMBER	 TRANSMITTANCE
#cm^(-1)	 %
#DECIMALSYMBOL	 .
2582.9771	 88.2082
2583.4592	 88.1992
2583.9414	 88.2000
2584.4236	 88.2051
2584.9058	 88.1973
2585.3879	 88.1882
2585.8701	 88.1879
2586.3523	 88.1879
2586.8344	 88.1864
2587.3166	 88.1797
2587.7988	 88.1589
2588.2809	 88.1494
2588.7631	 88.1592
2589.2453	 88.1657
2589.7274	 88.1643
2590.2096	 88.1778
2590.6918	 88.1946
2591.1739	 88.1733
2591.6561	 88.1616
2592.1383	 88.1763
2592.6204	 88.1704
2593.1026	 88.1506
2593.5848	 88.1428
2594.0670	 88.1575
2594.5491	 88.1796
2595.0313	 88.1772
2595.5135	 88.1526
2595.9956	 88.1415
2596.4778	 88.1581
2596.9600	 88.1790
2597.4421	 88.1701
2597.9243	 88.1419
2598.4065	 88.1190
2598.8886	 88.1080
2599.3708	 88.1319
2599.8530	 88.1709
2600.3351	 88.1840
2600.8173	 88.1700
2601.2995	 88.1514
2601.7817	 88.1555
2602.2638	 88.1670
2602.7460	 88.1594
2603.2282	 88.1483
2603.7103	 88.1447
2604.1925	 88.1576
2604.6747	 88.1784
2605.1568	 88.1729
2605.6390	 88.1547
2606.1212	 88.1402
2606.6033	 88.1417
2607.0855	 88.1585
2607.5677	 88.1496
2608.0498	 88.1373
2608.5320	 88.1544
2609.0142	 88.1587
2609.4964	 88.1496
2609.9785	 88.1505
2610.4607	 88.1539
2610.9429	 88.1588
2611.4250	 88.1517
2611.9072	 88.1320
2612.3894	 88.1158
2612.8715	 88.1172
2613.3537	 88.1161
2613.8359	 88.1058
2614.3180	 88.1129
2614.8002	 88.1265
2615.2824	 88.1400
2615.7645	 88.1501
2616.2467	 88.1416
2616.7289	 88.1361
2617.2110	 88.1424
2617.6932	 88.1427
2618.1754	 88.1375
2618.6576	 88.1323
2619.1397	 88.1295
2619.6219	 88.1286
2620.1041	 88.1377
2620.5862	 88.1380
2621.0684	 88.1148
2621.5506	 88.1117
2622.0327	 88.1294
2622.5149	 88.1289
2622.9971	 88.1252
2623.4792	 88.1231
2623.9614	 88.1034
2624.4436	 88.0904
2624.9257	 88.0654
2625.4079	 88.0126
2625.8901	 88.0202
2626.3723	 88.0865
2626.8544	 88.1164
2627.3366	 88.1123
2627.8188	 88.1209
2628.3009	 88.1290
2628.7831	 88.1269
2629.2653	 88.1264
2629.7474	 88.1136
2630.2296	 88.0963
2630.7118	 88.0921
2631.1939	 88.0988
2631.6761	 88.1021
2632.1583	 88.1035
2632.6404	 88.1040
2633.1226	 88.1051
2633.6048	 88.1080
2634.0869	 88.0902
2634.5691	 88.0741
2635.0513	 88.0921
2635.5335	 88.1178
2636.0156	 88.1130
2636.4978	 88.0939
2636.9800	 88.0972
2637.4621	 88.1037
2637.9443	 88.0956
2638.4265	 88.0878
2638.9086	 88.0799
2639.3908	 88.0699
2639.8730	 88.0744
2640.3551	 88.0830
2640.8373	 88.0812
2641.3195	 88.0901
2641.8016	 88.0940
2642.2838	 88.0810
2642.7660	 88.0827
2643.2482	 88.0885
2643.7303	 88.0908
2644.2125	 88.1003
2644.6947	 88.0963
2645.1768	 88.0890
2645.6590	 88.0906
2646.1412	 88.0813
2646.6233	 88.0708
2647.1055	 88.0717
2647.5877	 88.0706
2648.0698	 88.0685
2648.5520	 88.0801
2649.0342	 88.0834
2649.5163	 88.0488
2649.9985	 87.9961
2650.4807	 88.0062
2650.9628	 88.0386
2651.4450	 87.9193
2651.9272	 87.8022
2652.4094	 87.9055
2652.8915	 88.0380
2653.3737	 88.0732
2653.8559	 88.0817
2654.3380	 88.0885
2654.8202	 88.0927
2655.3024	 88.0914
2655.7845	 88.0907
2656.2667	 88.0793
2656.7489	 88.0682
2657.2310	 88.0672
2657.7132	 88.0615
2658.1954	 88.0592
2658.6775	 88.0616
2659.1597	 88.0578
2659.6419	 88.0503
2660.1241	 88.0536
2660.6062	 88.0702
2661.0884	 88.0715
2661.5706	 88.0617
2662.0527	 88.0562
2662.5349	 88.0535
2663.0171	 88.0601
2663.4992	 88.0616
2663.9814	 88.0519
2664.4636	 88.0445
2664.9457	 88.0475
2665.4279	 88.0483
2665.9101	 88.0467
2666.3922	 88.0489
2666.8744	 88.0522
2667.3566	 88.0512
2667.8387	 88.0457
2668.3209	 88.0429
2668.8031	 88.0383
2669.2853	 88.0354
2669.7674	 88.0363
2670.2496	 88.0377
2670.7318	 88.0416
2671.2139	 88.0414
2671.6961	 88.0424
2672.1783	 88.0500
2672.6604	 88.0469
2673.1426	 88.0419
2673.6248	 88.0439
2674.1069	 88.0359
2674.5891	 88.0337
2675.0713	 88.0037
2675.5534	 87.8897
2676.0356	 87.8426
2676.5178	 87.9300
2677.0000	 87.8005
2677.4821	 87.4475
2677.9643	 87.4994
2678.4465	 87.8892
2678.9286	 88.0522
2679.4108	 88.0430
2679.8930	 88.0373
2680.3751	 88.0262
2680.8573	 88.0183
2681.3395	 88.0191
2681.8216	 88.0134
2682.3038	 88.0170
2682.7860	 88.0257
2683.2681	 88.0317
2683.7503	 88.0435
2684.2325	 88.0437
2684.7146	 88.0322
2685.1968	 88.0279
2685.6790	 88.0352
2686.1612	 88.0232
2686.6433	 88.0129
2687.1255	 88.0377
2687.6077	 88.0582
2688.0898	 88.0518
2688.5720	 88.0458
2689.0542	 88.0397
2689.5363	 88.0361
2690.0185	 88.0389
2690.5007	 88.0313
2690.9828	 88.0190
2691.4650	 88.0094
2691.9472	 88.0134
2692.4293	 88.0240
2692.9115	 88.0271
2693.3937	 88.0250
2693.8759	 88.0268
2694.3580	 88.0431
2694.8402	 88.0485
2695.3224	 88.0342
2695.8045	 88.0252
2696.2867	 88.0170
2696.7689	 88.0086
2697.2510	 88.0063
2697.7332	 87.9935
2698.2154	 87.9860
2698.6975	 87.9970
2699.1797	 88.0030
2699.6619	 88.0041
2700.1440	 87.9608
2700.6262	 87.7416
2701.1084	 87.5425
2701.5905	 87.7033
2702.0727	 87.7213
2702.5549	 87.0203
2703.0371	 86.6382
2703.5192	 87.3155
2704.0014	 87.9110
2704.4836	 87.9838
2704.9657	 87.9970
2705.4479	 87.9924
2705.9301	 87.9786
2706.4122	 87.9819
2706.8944	 87.9797
2707.3766	 87.9842
2707.8587	 88.0008
2708.3409	 88.0074
2708.8231	 88.0004
2709.3052	 87.9896
2709.7874	 87.9897
2710.2696	 88.0000
2710.7518	 88.0132
2711.2339	 88.0048
2711.7161	 87.9750
2712.1983	 87.9722
2712.6804	 87.9934
2713.1626	 87.9946
2713.6448	 87.9878
2714.1269	 87.9950
2714.6091	 87.9966
2715.0913	 87.9851
2715.5734	 87.9672
2716.0556	 87.9531
2716.5378	 87.9505
2717.0199	 87.9597
2717.5021	 87.9679
2717.9843	 87.9674
2718.4664	 87.9710
2718.9486	 87.9685
2719.4308	 87.9552
2719.9130	 87.9475
2720.3951	 87.9428
2720.8773	 87.9394
2721.3595	 87.9369
2721.8416	 87.9495
2722.3238	 87.9726
2722.8060	 87.9786
2723.2881	 87.9681
2723.7703	 87.9540
2724.2525	 87.9350
2724.7346	 87.8960
2725.2168	 87.6017
2725.6990	 87.1281
2726.1811	 87.2100
2726.6633	 87.5413
2727.1455	 86.7103
2727.6277	 85.4777
2728.1098	 86.0866
2728.5920	 87.5030
2729.0742	 87.9030
2729.5563	 87.8816
2730.0385	 87.9079
2730.5207	 87.9306
2731.0028	 87.9538
2731.4850	 87.9443
2731.9672	 87.9230
2732.4493	 87.9151
2732.9315	 87.9191
2733.4137	 87.9132
2733.8958	 87.9025
2734.3780	 87.9028
2734.8602	 87.9158
2735.3423	 87.9188
2735.8245	 87.9246
2736.3067	 87.9350
2736.7889	 87.9245
2737.2710	 87.9152
2737.7532	 87.9269
2738.2354	 87.9231
2738.7175	 87.9069
2739.1997	 87.9183
2739.6819	 87.9288
2740.1640	 87.9279
2740.6462	 87.9253
2741.1284	 87.9099
2741.6105	 87.9067
2742.0927	 87.9220
2742.5749	 87.9358
2743.0570	 87.9239
2743.5392	 87.9019
2744.0214	 87.9085
2744.5036	 87.9178
2744.9857	 87.9145
2745.4679	 87.9105
2745.9501	 87.9031
2746.4322	 87.8933
2746.9144	 87.8823
2747.3966	 87.8739
2747.8787	 87.8841
2748.3609	 87.8750
2748.8431	 87.8146
2749.3252	 87.4338
2749.8074	 86.6479
2750.2896	 86.5330
2750.7717	 87.2074
2751.2539	 86.5117
2751.7361	 84.2949
2752.2182	 84.2374
2752.7004	 86.5615
2753.1826	 87.7828
2753.6648	 87.8325
2754.1469	 87.8604
2754.6291	 87.8622
2755.1113	 87.8624
2755.5934	 87.8576
2756.0756	 87.8621
2756.5578	 87.8679
2757.0399	 87.8730
2757.5221	 87.8609
2758.0043	 87.8409
2758.4864	 87.8472
2758.9686	 87.8687
2759.4508	 87.8766
2759.9329	 87.8783
2760.4151	 87.8652
2760.8973	 87.8546
2761.3795	 87.8556
2761.8616	 87.8588
2762.3438	 87.8620
2762.8260	 87.8479
2763.3081	 87.8327
2763.7903	 87.8223
2764.2725	 87.8049
2764.7546	 87.7977
2765.2368	 87.8146
2765.7190	 87.8315
2766.2011	 87.8310
2766.6833	 87.8299
2767.1655	 87.8377
2767.6476	 87.8389
2768.1298	 87.8262
2768.6120	 87.8200
2769.0941	 87.8210
2769.5763	 87.8297
2770.0585	 87.8325
2770.5407	 87.8208
2771.0228	 87.8090
2771.5050	 87.7989
2771.9872	 87.7824
2772.4693	 87.7203
2772.9515	 87.2436
2773.4337	 86.1270
2773.9158	 85.7765
2774.3980	 86.7342
2774.8802	 86.2612
2775.3623	 83.2147
2775.8445	 82.2217
2776.3267	 85.2227
2776.8088	 87.4918
2777.2910	 87.7333
2777.7732	 87.7628
2778.2554	 87.7695
2778.7375	 87.7650
2779.2197	 87.7817
2779.7019	 87.7778
2780.1840	 87.7691
2780.6662	 87.7824
2781.1484	 87.7841
2781.6305	 87.7744
2782.1127	 87.7786
2782.5949	 87.7817
2783.0770	 87.7728
2783.5592	 87.7803
2784.0414	 87.7830
2784.5235	 87.7588
2785.0057	 87.7465
2785.4879	 87.7530
2785.9701	 87.7574
2786.4522	 87.7552
2786.9344	 87.7455
2787.4166	 87.7402
2787.8987	 87.7390
2788.3809	 87.7351
2788.8631	 87.7472
2789.3452	 87.7649
2789.8274	 87.7613
2790.3096	 87.7458
2790.7917	 87.7435
2791.2739	 87.7424
2791.7561	 87.7422
2792.2382	 87.7488
2792.7204	 87.7489
2793.2026	 87.7443
2793.6847	 87.7284
2794.1669	 87.7215
2794.6491	 87.7260
2795.1313	 87.7090
2795.6134	 87.6269
2796.0956	 86.9999
2796.5778	 85.5635
2797.0599	 85.1018
2797.5421	 86.2941
2798.0243	 85.8715
2798.5064	 82.1768
2798.9886	 80.5214
2799.4708	 84.0155
2799.9529	 87.1471
2800.4351	 87.6013
2800.9173	 87.6137
2801.3994	 87.6551
2801.8816	 87.6655
2802.3638	 87.6648
2802.8460	 87.6691
2803.3281	 87.6614
2803.8103	 87.6627
2804.2925	 87.6858
2804.7746	 87.6840
2805.2568	 87.6699
2805.7390	 87.6638
2806.2211	 87.6648
2806.7033	 87.6687
2807.1855	 87.6633
2807.6676	 87.6608
2808.1498	 87.6611
2808.6320	 87.6566
2809.1141	 87.6601
2809.5963	 87.6608
2810.0785	 87.6547
2810.5606	 87.6564
2811.0428	 87.6557
2811.5250	 87.6484
2812.0072	 87.6457
2812.4893	 87.6426
2812.9715	 87.6310
2813.4537	 87.6207
2813.9358	 87.6285
2814.4180	 87.6441
2814.9002	 87.6308
2815.3823	 87.6181
2815.8645	 87.6194
2816.3467	 87.6090
2816.8288	 87.6049
2817.3110	 87.5971
2817.7932	 87.5493
2818.2753	 87.4168
2818.7575	 86.6204
2819.2397	 85.0866
2819.7219	 84.8925
2820.2040	 86.2223
2820.6862	 85.3730
2821.1684	 81.2688
2821.6505	 79.9212
2822.1327	 83.8784
2822.6149	 87.0199
2823.0970	 87.4430
2823.5792	 87.4946
2824.0614	 87.5183
2824.5435	 87.5270
2825.0257	 87.5472
2825.5079	 87.5480
2825.9900	 87.5482
2826.4722	 87.5528
2826.9544	 87.5481
2827.4365	 87.5506
2827.9187	 87.5465
2828.4009	 87.5336
2828.8831	 87.5233
2829.3652	 87.5159
2829.8474	 87.5154
2830.3296	 87.5028
2830.8117	 87.5077
2831.2939	 87.5344
2831.7761	 87.5286
2832.2582	 87.5084
2832.7404	 87.4928
2833.2226	 87.4827
2833.7047	 87.4874
2834.1869	 87.4892
2834.6691	 87.4691
2835.1512	 87.4497
2835.6334	 87.4494
2836.1156	 87.4384
2836.5978	 87.4251
2837.0799	 87.4196
2837.5621	 87.4133
2838.0443	 87.4038
2838.5264	 87.3854
2839.0086	 87.3512
2839.4908	 87.3238
2839.9729	 87.2778
2840.4551	 87.0358
2840.9373	 86.0118
2841.4194	 84.8046
2841.9016	 85.2393
2842.3838	 86.2072
2842.8659	 84.4230
2843.3481	 80.7418
2843.8303	 80.8981
2844.3124	 84.7670
2844.7946	 86.8273
2845.2768	 86.9786
2845.7590	 87.0163
2846.2411	 86.9867
2846.7233	 86.9386
2847.2055	 86.8884
2847.6876	 86.8452
2848.1698	 86.7912
2848.6520	 86.7549
2849.1341	 86.7296
2849.6163	 86.7088
2850.0985	 86.7157
2850.5806	 86.7267
2851.0628	 86.7203
2851.5450	 86.7315
2852.0271	 86.7452
2852.5093	 86.7559
2852.9915	 86.7785
2853.4737	 86.7973
2853.9558	 86.8035
2854.4380	 86.8146
2854.9202	 86.8420
2855.4023	 86.8627
2855.8845	 86.8624
2856.3667	 86.8653
2856.8488	 86.8795
2857.3310	 86.9046
2857.8132	 86.9305
2858.2953	 86.9359
2858.7775	 86.9382
2859.2597	 86.9507
2859.7418	 86.9690
2860.2240	 86.9876
2860.7062	 86.9971
2861.1883	 86.9967
2861.6705	 86.9466
2862.1527	 86.5900
2862.6349	 85.8204
2863.1170	 85.6004
2863.5992	 86.2730
2864.0814	 86.1977
2864.5635	 84.1963
2865.0457	 82.6607
2865.5279	 84.2556
2866.0100	 86.4672
2866.4922	 87.0357
2866.9744	 87.0523
2867.4565	 87.0711
2867.9387	 87.0882
2868.4209	 87.1065
2868.9030	 87.0995
2869.3852	 87.0907
2869.8674	 87.0941
2870.3496	 87.1138
2870.8317	 87.1450
2871.3139	 87.1499
2871.7961	 87.1209
2872.2782	 87.1122
2872.7604	 87.1371
2873.2426	 87.1585
2873.7247	 87.1432
2874.2069	 87.1293
2874.6891	 87.1390
2875.1712	 87.1523
2875.6534	 87.1475
2876.1356	 87.1377
2876.6177	 87.1545
2877.0999	 87.1652
2877.5821	 87.1632
2878.0642	 87.1761
2878.5464	 87.1788
2879.0286	 87.1641
2879.5108	 87.1486
2879.9929	 87.1363
2880.4751	 87.1300
2880.9573	 87.1223
2881.4394	 87.1307
2881.9216	 87.1574
2882.4038	 87.1547
2882.8859	 87.1326
2883.3681	 87.1205
2883.8503	 87.1193
2884.3324	 87.1238
2884.8146	 87.1118
2885.2968	 87.0910
2885.7789	 87.0801
2886.2611	 87.0799
2886.7433	 87.0733
2887.2255	 87.0672
2887.7076	 87.0755
2888.1898	 87.0835
2888.6720	 87.0744
2889.1541	 87.0506
2889.6363	 87.0307
2890.1185	 87.0204
2890.6006	 87.0315
2891.0828	 87.0310
2891.5650	 87.0065
2892.0471	 87.0137
2892.5293	 87.0302
2893.0115	 87.0084
2893.4936	 86.9848
2893.9758	 86.9650
2894.4580	 86.9440
2894.9401	 86.9467
2895.4223	 86.9404
2895.9045	 86.9197
2896.3867	 86.9158
2896.8688	 86.9303
2897.3510	 86.9266
2897.8332	 86.9015
2898.3153	 86.8880
2898.7975	 86.8857
2899.2797	 86.8811
2899.7618	 86.8612
2900.2440	 86.8399
2900.7262	 86.8163
2901.2083	 86.7962
2901.6905	 86.7766
2902.1727	 86.7554
2902.6548	 86.7152
2903.1370	 86.4366
2903.6192	 85.6386
2904.1014	 85.1240
2904.5835	 85.6888
2905.0657	 86.0619
2905.5479	 84.5489
2906.0300	 82.2686
2906.5122	 82.7799
2906.9944	 85.3616
2907.4765	 86.5206
2907.9587	 86.5623
2908.4409	 86.5913
2908.9230	 86.5881
2909.4052	 86.5745
2909.8874	 86.5465
2910.3695	 86.5081
2910.8517	 86.4819
2911.3339	 86.4598
2911.8160	 86.4134
2912.2982	 86.3774
2912.7804	 86.3373
2913.2626	 86.2839
2913.7447	 86.2316
2914.2269	 86.1730
2914.7091	 86.1311
2915.1912	 86.1053
2915.6734	 86.0703
2916.1556	 86.0295
2916.6377	 85.9955
2917.1199	 85.9759
2917.6021	 85.9564
2918.0842	 85.9313
2918.5664	 85.9100
2919.0486	 85.9050
2919.5307	 85.9116
2920.0129	 85.9117
2920.4951	 85.9165
2920.9773	 85.9156
2921.4594	 85.9082
2921.9416	 85.9035
2922.4238	 85.7730
2922.9059	 85.0020
2923.3881	 83.5481
2923.8703	 83.3064
2924.3524	 84.6486
2924.8346	 84.6471
2925.3168	 81.3129
2925.7989	 78.2466
2926.2811	 80.5572
2926.7633	 84.6337
2927.2454	 85.8672
2927.7276	 85.9226
2928.2098	 86.0056
2928.6919	 86.0393
2929.1741	 86.0646
2929.6563	 86.0852
2930.1385	 86.1319
2930.6206	 86.1784
2931.1028	 86.1925
2931.5850	 86.1853
2932.0671	 86.2045
2932.5493	 86.2413
2933.0315	 86.2729
2933.5136	 86.2899
2933.9958	 86.3043
2934.4780	 86.3237
2934.9601	 86.3505
2935.4423	 86.3741
2935.9245	 86.3895
2936.4066	 86.4085
2936.8888	 86.4217
2937.3710	 86.4252
2937.8532	 86.4258
2938.3353	 86.4267
2938.8175	 86.4544
2939.2997	 86.4791
2939.7818	 86.4805
2940.2640	 86.4815
2940.7462	 86.4776
2941.2283	 86.4146
2941.7105	 85.9218
2942.1927	 84.3366
2942.6748	 83.1576
2943.1570	 84.3317
2943.6392	 85.5457
2944.1213	 83.2622
2944.6035	 78.5539
2945.0857	 78.3001
2945.5678	 83.2076
2946.0500	 86.1717
2946.5322	 86.4667
2947.0144	 86.5607
2947.4965	 86.5905
2947.9787	 86.5987
2948.4609	 86.5921
2948.9430	 86.5966
2949.4252	 86.6085
2949.9074	 86.6047
2950.3895	 86.5988
2950.8717	 86.5889
2951.3539	 86.5748
2951.8360	 86.5741
2952.3182	 86.5675
2952.8004	 86.5647
2953.2825	 86.5768
2953.7647	 86.5879
2954.2469	 86.5993
2954.7291	 86.6004
2955.2112	 86.5851
2955.6934	 86.5684
2956.1756	 86.5540
2956.6577	 86.5501
2957.1399	 86.5465
2957.6221	 86.5387
2958.1042	 86.5352
2958.5864	 86.5372
2959.0686	 86.5416
2959.5507	 86.4894
2960.0329	 86.0365
2960.5151	 84.5141
2960.9972	 83.2700
2961.4794	 84.3239
2961.9616	 85.6369
2962.4438	 83.7966
2962.9259	 79.2251
2963.4081	 78.3062
2963.8903	 82.8771
2964.3724	 86.1201
2964.8546	 86.5105
2965.3368	 86.5681
2965.8189	 86.5982
2966.3011	 86.6345
2966.7833	 86.6593
2967.2654	 86.6647
2967.7476	 86.6688
2968.2298	 86.6770
2968.7119	 86.7040
2969.1941	 86.7338
2969.6763	 86.7652
2970.1584	 86.8006
2970.6406	 86.7821
2971.1228	 86.7495
2971.6050	 86.7665
2972.0871	 86.7810
2972.5693	 86.7799
2973.0515	 86.7937
2973.5336	 86.8069
2974.0158	 86.8160
2974.4980	 86.8106
2974.9801	 86.8022
2975.4623	 86.8156
2975.9445	 86.8179
2976.4266	 86.7891
2976.9088	 86.7710
2977.3910	 86.7134
2977.8731	 86.1136
2978.3553	 84.6805
2978.8375	 84.1972
2979.3197	 85.5162
2979.8018	 86.1184
2980.2840	 83.6587
2980.7662	 79.9287
2981.2483	 80.6514
2981.7305	 84.8188
2982.2127	 86.6903
2982.6948	 86.7685
2983.1770	 86.8222
2983.6592	 86.8157
2984.1413	 86.8323
2984.6235	 86.8418
2985.1057	 86.8435
2985.5878	 86.8375
2986.0700	 86.8295
2986.5522	 86.8270
2987.0343	 86.8434
2987.5165	 86.8545
2987.9987	 86.8410
2988.4809	 86.8373
2988.9630	 86.8608
2989.4452	 86.8718
2989.9274	 86.8588
2990.4095	 86.8409
2990.8917	 86.8363
2991.3739	 86.8298
2991.8560	 86.8288
2992.3382	 86.8420
2992.8204	 86.8445
2993.3025	 86.8465
2993.7847	 86.8650
2994.2669	 86.8411
2994.7490	 86.5486
2995.2312	 85.6068
2995.7134	 84.8565
2996.1956	 85.5411
2996.6777	 86.4251
2997.1599	 85.4154
2997.6421	 82.4940
2998.1242	 81.5489
2998.6064	 84.3349
2999.0886	 86.5478
2999.5707	 86.7978
3000.0529	 86.7992
3000.5351	 86.7944
3001.0172	 86.7938
3001.4994	 86.8160
3001.9816	 86.8169
3002.4637	 86.7984
3002.9459	 86.7904
3003.4281	 86.8065
3003.9102	 86.8154
3004.3924	 86.7964
3004.8746	 86.7982
3005.3568	 86.8191
3005.8389	 86.8199
3006.3211	 86.8219
3006.8033	 86.8241
3007.2854	 86.8140
3007.7676	 86.8073
3008.2498	 86.7944
3008.7319	 86.7701
3009.2141	 86.7620
3009.6963	 86.7654
3010.1784	 86.7685
3010.6606	 86.7429
3011.1428	 86.5224
3011.6249	 85.8788
3012.1071	 85.4670
3012.5893	 86.0148
3013.0715	 86.5371
3013.5536	 85.7614
3014.0358	 83.8358
3014.5180	 83.3582
3015.0001	 85.2512
3015.4823	 86.6261
3015.9645	 86.7440
3016.4466	 86.7295
3016.9288	 86.7297
3017.4110	 86.7145
3017.8931	 86.6983
3018.3753	 86.7190
3018.8575	 86.7365
3019.3396	 86.7259
3019.8218	 86.7174
3020.3040	 86.7155
3020.7861	 86.7112
3021.2683	 86.7141
3021.7505	 86.7174
3022.2327	 86.7034
3022.7148	 86.6827
3023.1970	 86.6906
3023.6792	 86.7039
3024.1613	 86.6902
3024.6435	 86.6804
3025.1257	 86.6891
3025.6078	 86.6972
3026.0900	 86.6791
3026.5722	 86.6115
3027.0543	 86.3657
3027.5365	 85.9956
3028.0187	 86.0555
3028.5008	 86.4660
3028.9830	 86.4463
3029.4652	 85.5671
3029.9474	 84.6277
3030.4295	 85.1460
3030.9117	 86.3226
3031.3939	 86.6854
3031.8760	 86.6637
3032.3582	 86.6563
3032.8404	 86.6335
3033.3225	 86.6296
3033.8047	 86.6399
3034.2869	 86.6519
3034.7690	 86.6398
3035.2512	 86.6117
3035.7334	 86.6188
3036.2155	 86.6385
3036.6977	 86.6227
3037.1799	 86.6083
3037.6620	 86.6017
3038.1442	 86.5796
3038.6264	 86.5692
3039.1086	 86.5665
3039.5907	 86.5511
3040.0729	 86.5550
3040.5551	 86.5621
3041.0372	 86.5454
3041.5194	 86.5267
3042.0016	 86.4179
3042.4837	 86.2374
3042.9659	 86.2766
3043.4481	 86.4782
3043.9302	 86.4631
3044.4124	 85.9995
3044.8946	 85.4795
3045.3767	 85.7276
3045.8589	 86.3531
3046.3411	 86.5439
3046.8233	 86.5089
3047.3054	 86.5098
3047.7876	 86.5208
3048.2698	 86.5172
3048.7519	 86.4954
3049.2341	 86.4844
3049.7163	 86.4966
3050.1984	 86.5024
3050.6806	 86.4875
3051.1628	 86.4854
3051.6449	 86.4952
3052.1271	 86.4772
3052.6093	 86.4461
3053.0914	 86.4396
3053.5736	 86.4567
3054.0558	 86.4608
3054.5379	 86.4543
3055.0201	 86.4627
3055.5023	 86.4475
3055.9845	 86.4027
3056.4666	 86.3259
3056.9488	 86.2702
3057.4310	 86.3255
3057.9131	 86.3897
3058.3953	 86.2989
3058.8775	 86.0422
3059.3596	 85.9415
3059.8418	 86.1889
3060.3240	 86.4050
3060.8061	 86.4143
3061.2883	 86.3777
3061.7705	 86.3558
3062.2526	 86.3539
3062.7348	 86.3558
3063.2170	 86.3435
3063.6992	 86.3306
3064.1813	 86.3389
3064.6635	 86.3425
3065.1457	 86.3389
3065.6278	 86.3302
3066.1100	 86.3047
3066.5922	 86.2963
3067.0743	 86.3017
3067.5565	 86.2903
3068.0387	 86.2874
3068.5208	 86.3162
3069.0030	 86.3266
3069.4852	 86.2777
3069.9673	 86.2256
3070.4495	 86.2220
3070.9317	 86.2487
3071.4138	 86.2641
3071.8960	 86.2306
3072.3782	 86.1101
3072.8604	 86.0306
3073.3425	 86.1451
3073.8247	 86.2698
3074.3069	 86.2684
3074.7890	 86.2440
3075.2712	 86.2288
3075.7534	 86.2313
3076.2355	 86.2523
3076.7177	 86.2325
3077.1999	 86.1974
3077.6820	 86.1927
3078.1642	 86.1814
3078.6464	 86.1884
3079.1285	 86.2189
3079.6107	 86.2126
3080.0929	 86.1920
3080.5751	 86.1830
3081.0572	 86.1833
3081.5394	 86.1817
3082.0216	 86.1622
3082.5037	 86.1476
3082.9859	 86.1319
3083.4681	 86.1357
3083.9502	 86.1469
3084.4324	 86.1179
3084.9146	 86.0780
3085.3967	 86.0377
3085.8789	 86.0407
3086.3611	 86.0846
3086.8432	 86.1082
3087.3254	 86.1221
3087.8076	 86.1121
3088.2897	 86.0896
3088.7719	 86.0939
3089.2541	 86.0963
3089.7363	 86.0755
3090.2184	 86.0611
3090.7006	 86.0473
3091.1828	 86.0262
3091.6649	 86.0158
3092.1471	 86.0096
3092.6293	 86.0173
3093.1114	 86.0337
3093.5936	 86.0398
3094.0758	 86.0381
3094.5579	 86.0226
3095.0401	 85.9983
3095.5223	 86.0040
3096.0044	 86.0425
3096.4866	 86.0510
3096.9688	 86.0112
3097.4510	 85.9821
3097.9331	 85.9865
3098.4153	 85.9797
3098.8975	 85.9675
3099.3796	 85.9740
3099.8618	 85.9693
3100.3440	 85.9503
3100.8261	 85.9460
3101.3083	 85.9453
3101.7905	 85.9280
3102.2726	 85.9091
3102.7548	 85.9050
3103.2370	 85.9039
3103.7191	 85.8841
3104.2013	 85.8727
3104.6835	 85.8567
3105.1656	 85.8387
3105.6478	 85.8548
3106.1300	 85.8485
3106.6122	 85.8245
3107.0943	 85.8233
3107.5765	 85.8250
3108.0587	 85.8229
3108.5408	 85.8208
3109.0230	 85.8220
3109.5052	 85.8192
3109.9873	 85.8144
3110.4695	 85.8250
3110.9517	 85.8225
3111.4338	 85.7945
3111.9160	 85.7778
3112.3982	 85.7693
3112.8803	 85.7638
3113.3625	 85.7718
3113.8447	 85.7681
3114.3269	 85.7541
3114.8090	 85.7461
3115.2912	 85.7414
3115.7734	 85.7454
3116.2555	 85.7230
3116.7377	 85.6893
3117.2199	 85.6917
3117.7020	 85.6853
3118.1842	 85.6796
3118.6664	 85.6963
3119.1485	 85.6967
3119.6307	 85.6676
3120.1129	 85.6339
3120.5950	 85.6326
3121.0772	 85.6382
3121.5594	 85.6315
3122.0415	 85.6305
3122.5237	 85.6308
3123.0059	 85.6132
3123.4881	 85.5947
3123.9702	 85.5952
3124.4524	 85.5849
3124.9346	 85.5553
3125.4167	 85.5423
3125.8989	 85.5435
3126.3811	 85.5351
3126.8632	 85.5326
3127.3454	 85.5402
3127.8276	 85.5462
3128.3097	 85.5476
3128.7919	 85.5320
3129.2741	 85.4971
3129.7562	 85.4778
3130.2384	 85.4749
3130.7206	 85.4676
3131.2028	 85.4531
3131.6849	 85.4406
3132.1671	 85.4488
3132.6493	 85.4539
3133.1314	 85.4368
3133.6136	 85.4176
3134.0958	 85.4125
3134.5779	 85.4152
3135.0601	 85.4160
3135.5423	 85.4072
3136.0244	 85.3776
3136.5066	 85.3453
3136.9888	 85.3408
3137.4709	 85.3435
3137.9531	 85.3301
3138.4353	 85.3217
3138.9174	 85.3267
3139.3996	 85.3212
3139.8818	 85.2971
3140.3640	 85.2931
3140.8461	 85.3078
3141.3283	 85.3041
3141.8105	 85.2772
3142.2926	 85.2553
3142.7748	 85.2586
